primary_key,Probability_of_Churn
106421,0.037867712
106422,0.03443698
106423,0.017404528
106424,0.014295834
106425,0.032595365
106426,0.015353717
106427,0.015735484
106428,0.01057894
106429,0.017510548
106430,0.012921382
106431,0.042003562
106432,0.017616063
106433,0.012577471
106434,0.05665403
106435,0.026140779
106436,0.017910176
106437,0.032099568
106438,0.022327031
106439,0.022281759
106440,0.015708194
106441,0.039185541
106442,0.012927985
106443,0.013730352
106444,0.021155146
106445,0.016885542
106446,0.027249938
106447,0.022768212
106448,0.017473709
106449,0.024592606
106450,0.02867344
106451,0.013000636
106452,0.029869707
106453,0.03967468
106454,0.011397056
106455,0.048716839
106456,0.029093966
106457,0.011364526
106458,0.021386099
106459,0.013140615
106460,0.01716112
106461,0.029861878
106462,0.01991368
106463,0.013069246
106464,0.03197022
106465,0.017518074
106466,0.036850004
106467,0.01432783
106468,0.0102951
106469,0.020929477
106470,0.019720088
106471,0.026799966
106472,0.047199204
106473,0.042057893
106474,0.034861838
106475,0.00114563
106476,0.013783304
106477,0.052513242
106478,0.022224123
106479,0.026083207
106480,0.075773575
106481,0.044183063
106482,0.043775205
106483,0.02739139
106484,0.029536327
106485,0.046714665
106486,0.041395762
106487,0.012115812
106488,0.011042617
106489,0.037646085
106490,0.020473235
106491,0.027067692
106492,0.012550259
106493,0.014338806
106494,0.024311264
106495,0.028068082
106496,0.000558203
106497,0.013357013
106498,0.008862676
106499,0.018277116
106500,0.012056792
106501,0.031932114
106502,0.018623387
106503,0.013888859
106504,0.010632554
106505,0.026884905
106506,0.007706532
106507,0.026405546
106508,0.011413546
106509,0.008817047
106510,0.025641117
106511,0.018491323
106512,0.053519693
106513,0.094436455
106514,0.009325522
106515,0.019978217
106516,0.02086643
106517,0.03332807
106518,0.024366067
106519,0.057066701
106520,0.059748101
106521,0.021669836
106522,0.01244979
106523,0.01343322
106524,0.012042439
106525,0.028557474
106526,0.018470052
106527,0.023452009
106528,0.012510545
106529,0.021986102
106530,0.029173231
106531,0.007221324
106532,0.024995945
106533,0.012144345
106534,0.010587945
106535,0.028949982
106536,0.02250898
106537,0.023873846
106538,0.037747792
106539,0.006333848
106540,0.01230306
106541,0.067008003
106542,0.026180089
106543,0.014928403
106544,0.020439037
106545,0.023844777
106546,0.015343047
106547,0.018265434
106548,0.015336473
106549,0.006814126
106551,0.018199006
106552,0.019948398
106553,0.018399242
106554,0.016052812
106555,0.018966892
106556,0.021336752
106557,0.026188594
106558,0.016872269
106559,0.051604568
106560,0.043357889
106561,0.027668857
106562,0.014384819
106563,0.016039232
106564,0.023030864
106565,0.017269379
106566,0.017985899
106567,0.02373334
106568,0.027760131
106569,0.034150702
106570,0.018018814
106571,0.010235843
106572,0.052682563
106573,0.023932799
106574,0.017187578
106575,0.079040121
106576,0.014127272
106577,0.007678404
106578,0.041786216
106579,0.016979324
106580,0.013546374
106581,0.022750907
106582,0.046796812
106583,0.028391356
106584,0.026514753
106585,0.012560819
106586,0.015267009
106587,0.006578949
106588,0.031589987
106589,0.011111912
106590,0.03019275
106591,0.017429635
106592,0.017165217
106593,0.021981522
106594,0.018667257
106595,0.007958353
106596,0.022782867
106597,0.0124176
106598,0.012886718
106599,0.004920301
106600,0.020839544
106601,0.023333435
106602,0.011498992
106603,0.013224226
106604,0.016704954
106605,0.030607932
106606,0.040070367
106607,0.039467718
106608,0.031979015
106609,0.014608397
106610,0.017223527
106611,0.01770267
106612,0.009086446
106613,0.027036861
106614,0.030912087
106615,0.022792856
106616,0.037091028
106617,0.007579883
106618,0.016465411
106619,0.017860162
106620,0.010078555
106621,0.035415829
106622,0.014794602
106623,0.034964156
106624,0.014801366
106625,0.018364509
106626,0.018812504
106627,0.009803062
106628,0.010111471
106629,0.021746894
106630,0.009524055
106631,0.006157109
106632,0.019395987
106633,0.010119288
106634,0.038620265
106635,0.019714023
106636,0.019548247
106637,0.009223093
106638,0.017038052
106639,0.024153422
106640,0.046537677
106641,0.015606213
106642,0.017108376
106643,0.019389093
106644,0.018488484
106645,0.006683126
106646,0.018641764
106647,0.018250174
106648,0.032464678
106649,0.016464593
106650,0.032623145
106651,0.01155102
106652,0.02332358
106653,0.019954518
106654,0.002082615
106655,0.010665023
106656,0.018813636
106657,0.023500251
106658,0.014627627
106659,0.020101307
106660,0.030707139
106661,0.038334251
106662,0.017839358
106663,0.017332154
106664,0.015229982
106665,0.012505956
106666,0.009476102
106667,0.01771262
106668,0.032838744
106669,0.017291039
106670,0.007683046
106671,0.015732243
106672,0.028603923
106673,0.031065435
106674,0.030527239
106675,0.022839738
106676,0.043515711
106677,0.025352496
106678,0.009897968
106679,0.012504732
106680,0.023682587
106681,0.021072565
106682,0.012675473
106683,0.011770167
106684,0.006773558
106685,0.017021962
106686,0.013380146
106687,0.030543946
106688,0.014896085
106689,0.007894056
106690,0.022893506
106691,0.025082985
106692,0.018081332
106693,0.023334278
106694,0.014764914
106695,0.012511984
106696,0.014248258
106697,0.041596644
106698,0.011768008
106699,0.034124062
106700,0.023739499
106701,0.025712513
106702,0.023998846
106703,0.017041801
106704,0.019536862
106705,0.018218564
106706,0.047796019
106707,0.013939497
106708,0.022276467
106709,0.014434832
106710,0.042256918
106711,0.006259438
106712,0.019629971
106713,0.038666099
106714,0.036975732
106715,0.013369027
106716,0.014716189
106717,0.019420632
106718,0.013693039
106719,0.027049079
106720,0.018326131
106721,0.014367934
106722,0.034528096
106723,0.020621768
106724,0.022169306
106725,0.015783052
106726,0.01530814
106727,0.018019455
106728,0.042335474
106729,0.018742335
106730,0.020224885
106731,0.005121846
106732,0.008118015
106733,0.012359279
106734,0.034776899
106735,0.03630496
106736,0.122071815
106737,0.032420058
106738,0.02226549
106739,0.02013509
106740,0.020578357
106741,0.015403367
106742,0.012892802
106743,0.012773663
106744,0.033002534
106745,0.003077361
106746,0.030273854
106747,0.035030502
106748,0.025020442
106749,0.026550379
106750,0.017351917
106751,0.01752963
106752,0.018175058
106753,0.004963983
106754,0.022552507
106755,0.009926176
106756,0.038627151
106757,0.017234698
106758,0.018074428
106759,0.023327331
106760,0.040280501
106761,0.029433958
106762,0.015183047
106763,0.015534435
106764,0.021684581
106765,0.02594148
106766,0.026509005
106767,0.005998064
106768,0.016267649
106769,0.028539554
106770,0.017261978
106771,0.018117842
106772,0.024353288
106773,0.012423759
106774,0.037243149
106775,0.020338171
106776,0.024844727
106777,0.021348543
106778,0.013420316
106779,0.014355734
106780,0.002888506
106781,0.012414161
106782,0.010608745
106783,0.017980985
106784,0.052715692
106785,0.022819985
106786,0.015141702
106787,0.013816544
106788,0.044015851
106789,0.029789455
106790,0.037528518
106791,0.016814831
106792,0.055404517
106793,0.015388497
106794,0.022538939
106795,0.019416089
106796,0.030629268
106797,0.013921893
106798,0.016523549
106799,0.013403357
106800,0.025059349
106801,0.023433695
106802,0.014857445
106803,0.009577416
106804,0.01306267
106805,0.019977251
106806,0.030416616
106807,0.026258565
106808,0.021684725
106809,0.03036337
106810,0.016320618
106811,0.017803249
106812,0.0271056
106813,0.026084861
106814,0.017911041
106815,0.031349718
106816,0.023982039
106817,0.035484571
106818,0.010009002
106819,0.045800962
106820,0.0131215
106821,0.01105345
106822,0.022304353
106823,0.014791424
106824,0.022581093
106825,0.015830791
106826,0.017006623
106827,0.038623497
106828,0.024759335
106829,0.024342671
106830,0.008262535
106831,0.008730317
106832,0.010297462
106833,0.019041137
106834,0.073886549
106835,0.015573102
106836,0.030916072
106837,0.016573262
106838,0.017766768
106839,0.010285784
106840,0.022714135
106841,0.014061475
106842,0.020726678
106843,0.009135215
106844,0.059775482
106845,0.030416362
106846,0.017344152
106847,0.046764646
106848,0.010824333
106849,0.02350055
106850,0.0192335
106851,0.009373591
106852,0.027161275
106853,0.030714587
106854,0.023879251
106855,0.050068247
106856,0.019241053
106857,0.011178246
106858,0.015244543
106859,0.014478632
106860,0.037552105
106861,0.015488971
106862,0.071415055
106863,0.035895264
106864,0.023884518
106865,0.018909684
106866,0.004755544
106867,0.024387032
106868,0.017140236
106869,0.02094885
106870,0.050111593
106871,0.015341723
106872,0.015578441
106873,0.020151282
106874,0.016977872
106875,0.013401659
106876,0.01618445
106877,0.014998692
106878,0.022210514
106879,0.011041225
106880,0.017786791
106881,0.010249775
106882,0.01176728
106883,0.020652397
106884,0.030667666
106885,0.027289367
106886,0.029182249
106887,0.021454521
106888,0.017692429
106889,0.011519406
106890,0.013609364
106891,0.02383843
106892,0.018851692
106893,0.004203614
106894,0.013266417
106895,0.023966001
106896,0.009518209
106897,0.02936041
106898,0.015654921
106899,0.001414839
106900,0.018940693
106901,0.016039321
106902,0.015427102
106903,0.018708959
106904,0.011665296
106905,0.033134125
106906,0.013950034
106907,0.016976829
106908,0.022979472
106909,0.05109024
106910,0.029184513
106911,0.036056648
106912,0.020796523
106913,0.016293194
106914,0.014026647
106915,0.012306199
106916,0.011801015
106917,0.043071647
106918,0.012172911
106919,0.015544612
106920,0.022879471
106921,0.016681245
106922,0.011452476
106923,0.008819575
106924,0.023216733
106925,0.092624655
106926,0.01015184
106927,0.017367272
106928,0.036406738
106929,0.014321879
106930,0.051029538
106931,0.01935492
106932,0.011975291
106933,0.006899162
106934,0.014239172
106935,0.018698688
106936,0.02242411
106937,0.030836721
106938,0.015456778
106939,0.014598841
106940,0.012208497
106941,0.012445552
106942,0.031092393
106943,0.105142616
106944,0.013903339
106945,0.024535411
106946,0.017300076
106947,0.009938248
106948,0.022862965
106949,0.0213714
106950,0.014671276
106951,0.013352385
106952,0.023714993
106953,0.044902576
106954,0.013933084
106955,0.017191463
106956,0.01821985
106957,0.016343632
106958,0.015316598
106959,0.034682849
106960,0.025862003
106961,0.031016059
106962,0.015198997
106963,0.020270298
106964,0.05159516
106965,0.024874431
106966,0.01734466
106967,0.031845425
106968,0.019894123
106969,0.009774043
106970,0.024438845
106971,0.019037066
106972,0.051120569
106973,0.024436019
106974,0.066211429
106975,0.027004365
106976,0.010405994
106977,0.014309092
106978,0.032463476
106979,0.029936454
106980,0.037881232
106981,0.016436542
106982,0.016645888
106983,0.013733241
106984,0.020717331
106985,0.049241161
106986,0.028157846
106987,0.008417725
106988,0.021250519
106989,0.020359663
106990,0.016319014
106991,0.032954873
106992,0.023459708
106993,0.01927317
106994,0.012816248
106995,0.009581082
106996,0.01679159
106997,0.021033804
106998,0.029604246
106999,0.018692909
107000,0.013573655
107001,0.021206047
107002,0.031928275
107003,0.035774467
107004,0.045140406
107005,0.021532611
107006,0.016858365
107007,0.030408051
107008,0.010300123
107009,0.008713102
107010,0.01781491
107011,0.016236021
107012,0.016933628
107013,0.0101842
107014,0.0154002
107015,0.012636113
107016,0.030459499
107017,0.039358931
107018,0.04185612
107019,0.021021846
107020,0.037173086
107021,0.028036635
107022,0.012444679
107023,0.023688196
107024,0.032107075
107025,0.032585124
107026,0.021906199
107027,0.010477196
107028,0.021743237
107029,0.015199439
107030,0.026154975
107031,0.013377869
107032,0.021079939
107033,0.011737524
107034,0.012119197
107035,0.016743936
107036,0.020477948
107037,0.025496803
107038,0.015086165
107039,0.040872117
107040,0.029144702
107041,0.034823826
107042,0.020076321
107043,0.028346962
107044,0.038996373
107045,0.028101427
107046,0.009333904
107047,0.015389155
107048,0.015121088
107049,0.024066705
107050,0.001298002
107051,0.036248048
107052,0.022543843
107053,0.027077366
107054,0.020301535
107055,0.004681157
107056,0.01275985
107057,0.031311443
107058,0.055501808
107059,0.01219416
107060,0.015171291
107061,0.020906529
107062,0.038018004
107063,0.016993438
107064,0.028562898
107065,0.015668075
107066,0.013899731
107067,0.013952525
107068,0.010427534
107069,0.015200261
107070,0.017122537
107071,0.068283478
107072,0.020654173
107073,0.011722905
107074,0.007152051
107075,0.024012726
107076,0.035375055
107077,0.011990258
107078,0.031486493
107079,0.010092968
107080,0.019897542
107081,0.018503331
107082,0.038488617
107083,0.019318669
107084,0.018631179
107085,0.026355565
107086,0.071982356
107087,0.07383209
107088,0.063812957
107089,0.019811598
107090,0.024714579
107091,0.012005449
107092,0.025074879
107093,0.015355481
107094,0.013356401
107095,0.011867456
107096,0.019878053
107097,0.012247165
107098,0.010908084
107099,0.022970191
107100,0.039771833
107101,0.035025303
107102,0.055388404
107103,0.053806689
107104,0.010393143
107105,0.065458026
107106,0.025708337
107107,0.020149568
107108,0.032594814
107109,0.024566188
107110,0.009475711
107111,0.010419941
107112,0.111378268
107113,0.02080283
107114,0.013603614
107115,0.022015124
107116,0.035579041
107117,0.020253348
107118,0.037219059
107119,0.026443925
107120,0.012475062
107121,0.016225448
107122,0.109129632
107123,0.028063624
107124,0.052324692
107125,0.017176854
107126,0.024964879
107127,0.019795559
107128,0.024916619
